Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1610612749,0022201221,"APR 09, 2023",MIL @ TOR,,,,,180,33,73,0.452,10,30,0.333,14,15,0.933,7,24,31,24,4,1,13,12,90
1610612749,0022201208,"APR 07, 2023",MIL vs. MEM,L,58.0,23.0,0.716,240,42,92,0.457,21,49,0.429,9,11,0.818,11,27,38,30,5,3,17,15,114
1610612749,0022201193,"APR 05, 2023",MIL vs. CHI,W,58.0,22.0,0.725,240,39,92,0.424,18,46,0.391,9,11,0.818,13,40,53,26,7,3,12,13,105
1610612749,0022201179,"APR 04, 2023",MIL @ WAS,W,57.0,22.0,0.722,240,50,92,0.543,23,42,0.548,17,29,0.586,12,44,56,33,6,7,18,19,140
1610612749,0022201174,"APR 02, 2023",MIL vs. PHI,W,56.0,22.0,0.718,240,46,80,0.575,10,28,0.357,15,21,0.714,7,35,42,28,8,5,9,17,117
1610612749,0022201146,"MAR 30, 2023",MIL vs. BOS,L,55.0,22.0,0.714,240,38,101,0.376,14,43,0.326,9,13,0.692,15,30,45,22,4,1,13,16,99
1610612749,0022201136,"MAR 29, 2023",MIL @ IND,W,55.0,21.0,0.724,240,58,93,0.624,10,25,0.4,23,30,0.767,14,38,52,28,5,5,18,18,149
1610612749,0022201122,"MAR 27, 2023",MIL @ DET,W,54.0,21.0,0.72,240,45,95,0.474,14,45,0.311,22,26,0.846,15,35,50,28,5,4,8,23,126
1610612749,0022201109,"MAR 25, 2023",MIL @ DEN,L,53.0,21.0,0.716,240,39,88,0.443,9,36,0.25,19,21,0.905,4,36,40,26,7,2,10,19,106
1610612749,0022201102,"MAR 24, 2023",MIL @ UTA,W,53.0,20.0,0.726,240,55,99,0.556,22,50,0.44,12,16,0.75,9,41,50,42,6,11,12,20,144
1610612749,0022201089,"MAR 22, 2023",MIL vs. SAS,W,52.0,20.0,0.722,240,51,98,0.52,15,43,0.349,13,24,0.542,10,44,54,24,10,4,15,14,130
1610612749,0022201068,"MAR 19, 2023",MIL vs. TOR,W,51.0,20.0,0.718,240,43,82,0.524,16,45,0.356,16,21,0.762,7,38,45,35,3,8,12,13,118
1610612749,0022201045,"MAR 16, 2023",MIL vs. IND,L,50.0,20.0,0.714,240,47,89,0.528,11,32,0.344,18,26,0.692,9,35,44,26,5,4,12,16,123
1610612749,0022201033,"MAR 14, 2023",MIL @ PHX,W,50.0,19.0,0.725,240,40,85,0.471,12,39,0.308,24,37,0.649,13,33,46,24,8,6,12,15,116
1610612749,0022201026,"MAR 13, 2023",MIL @ SAC,W,49.0,19.0,0.721,240,50,86,0.581,15,33,0.455,18,22,0.818,5,38,43,29,2,4,12,18,133
1610612749,0022201012,"MAR 11, 2023",MIL @ GSW,L,48.0,19.0,0.716,265,43,100,0.43,21,51,0.412,9,11,0.818,7,41,48,28,9,7,17,14,116
1610612749,0022200995,"MAR 09, 2023",MIL vs. BKN,W,48.0,18.0,0.727,240,44,104,0.423,19,50,0.38,11,14,0.786,20,41,61,33,8,12,16,14,118
1610612749,0022200978,"MAR 07, 2023",MIL @ ORL,W,47.0,18.0,0.723,240,46,78,0.59,10,28,0.357,32,34,0.941,3,35,38,28,5,5,16,18,134
1610612749,0022200973,"MAR 05, 2023",MIL @ WAS,W,46.0,18.0,0.719,240,39,83,0.47,22,49,0.449,17,22,0.773,7,38,45,30,5,6,12,15,117
1610612749,0022200960,"MAR 04, 2023",MIL vs. PHI,L,45.0,18.0,0.714,240,44,83,0.53,17,34,0.5,25,28,0.893,11,32,43,30,3,3,13,23,130
1610612749,0022200939,"MAR 01, 2023",MIL vs. ORL,W,45.0,17.0,0.726,240,49,94,0.521,26,56,0.464,15,19,0.789,8,38,46,29,4,1,8,23,139
1610612749,0022200924,"FEB 28, 2023",MIL @ BKN,W,44.0,17.0,0.721,240,50,102,0.49,14,37,0.378,4,12,0.333,11,44,55,32,10,3,17,21,118
1610612749,0022200910,"FEB 26, 2023",MIL vs. PHX,W,43.0,17.0,0.717,240,38,87,0.437,13,45,0.289,15,21,0.714,11,34,45,15,4,7,11,20,104
1610612749,0022200897,"FEB 24, 2023",MIL vs. MIA,W,42.0,17.0,0.712,240,47,98,0.48,19,46,0.413,15,19,0.789,10,47,57,27,6,1,10,18,128
1610612749,0022200883,"FEB 16, 2023",MIL @ CHI,W,41.0,17.0,0.707,240,40,88,0.455,18,47,0.383,14,18,0.778,9,43,52,24,4,7,8,16,112
1610612749,0022200869,"FEB 14, 2023",MIL vs. BOS,W,40.0,17.0,0.702,265,43,90,0.478,18,42,0.429,27,35,0.771,10,42,52,29,6,3,18,23,131
1610612749,0022200845,"FEB 10, 2023",MIL @ LAC,W,39.0,17.0,0.696,240,45,90,0.5,17,39,0.436,12,16,0.75,9,40,49,28,8,4,11,13,119
1610612749,0022200834,"FEB 09, 2023",MIL @ LAL,W,38.0,17.0,0.691,240,45,99,0.455,12,47,0.255,13,18,0.722,16,35,51,24,5,7,10,20,115
1610612749,0022200815,"FEB 06, 2023",MIL @ POR,W,37.0,17.0,0.685,240,47,87,0.54,16,42,0.381,17,21,0.81,7,48,55,27,4,2,14,27,127
1610612749,0022200797,"FEB 04, 2023",MIL vs. MIA,W,36.0,17.0,0.679,240,46,88,0.523,14,40,0.35,17,28,0.607,10,41,51,23,6,4,12,14,123
1610612749,0022200784,"FEB 02, 2023",MIL vs. LAC,W,35.0,17.0,0.673,240,39,90,0.433,9,37,0.243,19,27,0.704,8,45,53,16,2,0,10,17,106
1610612749,0022200767,"JAN 31, 2023",MIL vs. CHA,W,34.0,17.0,0.667,240,43,105,0.41,15,44,0.341,23,27,0.852,16,50,66,18,7,8,12,21,124
1610612749,0022200755,"JAN 29, 2023",MIL vs. NOP,W,33.0,17.0,0.66,240,53,96,0.552,17,43,0.395,12,20,0.6,12,45,57,27,7,4,11,18,135
1610612749,0022200736,"JAN 27, 2023",MIL @ IND,W,32.0,17.0,0.653,240,52,98,0.531,18,43,0.419,19,31,0.613,14,36,50,32,11,3,16,20,141
1610612749,0022200723,"JAN 25, 2023",MIL vs. DEN,W,31.0,17.0,0.646,240,37,78,0.474,13,30,0.433,20,28,0.714,7,42,49,16,11,7,22,15,107
1610612749,0022200706,"JAN 23, 2023",MIL @ DET,W,30.0,17.0,0.638,240,55,98,0.561,23,52,0.442,17,24,0.708,13,37,50,38,11,6,18,27,150
1610612749,0022200695,"JAN 21, 2023",MIL @ CLE,L,29.0,17.0,0.63,240,39,86,0.453,14,39,0.359,10,11,0.909,7,29,36,24,3,6,14,17,102
1610612749,0022200665,"JAN 17, 2023",MIL vs. TOR,W,29.0,16.0,0.644,240,46,86,0.535,19,39,0.487,19,21,0.905,6,36,42,24,5,5,11,19,130
1610612749,0022200657,"JAN 16, 2023",MIL vs. IND,W,28.0,16.0,0.636,240,48,91,0.527,23,46,0.5,13,15,0.867,9,32,41,32,9,1,13,14,132
1610612749,0022200641,"JAN 14, 2023",MIL @ MIA,L,27.0,16.0,0.628,240,34,84,0.405,19,48,0.396,8,12,0.667,7,25,32,26,7,2,10,13,95
1610612749,0022200628,"JAN 12, 2023",MIL @ MIA,L,27.0,15.0,0.643,240,35,87,0.402,22,57,0.386,10,15,0.667,8,31,39,20,10,2,10,12,102
1610612749,0022200620,"JAN 11, 2023",MIL @ ATL,W,27.0,14.0,0.659,240,45,98,0.459,18,48,0.375,6,11,0.545,14,43,57,28,6,4,10,15,114
1610612749,0022200607,"JAN 09, 2023",MIL @ NYK,W,26.0,14.0,0.65,240,39,89,0.438,19,49,0.388,14,18,0.778,12,36,48,27,3,5,14,17,111
1610612749,0022200583,"JAN 06, 2023",MIL vs. CHA,L,25.0,14.0,0.641,240,37,84,0.44,20,48,0.417,15,24,0.625,12,33,45,22,5,4,16,18,109
1610612749,0022200569,"JAN 04, 2023",MIL @ TOR,W,25.0,13.0,0.658,265,35,88,0.398,13,39,0.333,21,30,0.7,13,60,73,26,4,4,25,24,104
